PadNumber,PinName,PinType,Alternate,Remap
24,PB12,gpio,LPUART0_RX/I2C1_SDA/LPUART0_TX/TIMER1_CH3/CMP1_OUT/EVENTOUT/SPI1_MO/SI/I2S1_SD/SPI1_NSS/I2S1_WS/I2C1_SMBA/LPUA,
25,PB13,gpio,CK_OUT/SPI1_SCK/I2S1_CK/LPUART0,
26,PB14,gpio,SPI1_MISO/LPUART0_RTS/LPUART0_/DE/I2C1_SDA/TIMER11_CH0/EVENTOUT/RTC_/OUT/TIMER8_CH1/TIMER0_CH1_ON/TIMER14_C/H0,
27,PB15,gpio,SPI1_MOSI/I2S1_SD/TIMER11_CH1/E/VENTOUT/TIMER0_CH2_ON/TIMER14_CH0_ON/TIMER14_CH1/RTC_REFIN,
28,PC6,gpio,I2S1_MCK/TIMER2_CH0/EVENTOUT/TI/MER11_CH0/LPUART1_TX/TIMER1_CH2/WKUP4,
29,PC7,gpio,TIMER2_CH1/EVENTOUT/TIMER11_CH1/LPUART1_RX/TIMER1_CH3,
30,PA8,gpio,USART0_CK/CK_OUT/LPTIMER0_OUT/I2C2_SMBA/EVENTOUT/CTC_SYNC/TIMER0_CH0/SPI1_NSS/I2S1_WS/LPTIMER1_OUT/I2C1_SM/BA/I2C2_SCL,
31,PA9,gpio,CK_OUT/USART0_TX/I2C0_SCL/EVEN/TOUT/LPTIMER0_IN1/TIMER0_CH1/SPI1_MISO/TIMER14_BRKIN/I2C1_SCL/I2C2_SMBA,
32,PA10,gpio,USART0_RX/I2C0_SDA/EVENTOUT/TI/MER0_CH2/I2C1_SDA/SPI1_MOSI/I2S1_SD,
33,PA11,gpio,CMP0_OUT/USART0_CTS/SPI0_MISO/EVENTOUT/TIMER0_CH3/TIMER0_BRKIN/I2C1_/SCL/CAN_RX/LPUART1_RTS/LPUART1_DE/USBDM,
34,PA12,gpio,,
35,PA13,gpio,CMP1_OUT/USART0_RTS/USART0_DE/SPI0_MOSI/EVENTOUT/TIMER0_ETI/I2C1_SDA/CAN_TX/LPUART1_CTS/USBDP,
36,PA14,gpio,,
37,PA15,gpio,SPI1_NSS/I2S1_WS/TIMER1_CH0/TIM/C1_SMBA,
38,PC10,gpio,UART3_TX/LPUART0_TX/SPI1_SCK/I2/S1_CK/EVENTOUT/TIMER0_CH2,
39,PC11,gpio,UART3_RX/LPUART0_RX/SPI1_MISO/EVENTOUT/TIMER0_CH3,
40,PC12,gpio,UART4_TX/SPI1_MOSI/I2S1_SD/EVE/NTOUT/LPTIMER0_IN0/TIMER8_CH0,
41,PB3,gpio,UART4_TX/SPI1_SCK/I2S1_CK/TIME,
42,PB4,gpio,CMP1_IM6/UART4_RX/SPI1_MISO/TIMER2_CH0/SPI0_MISO/USART0_CTS/EVENTOUT/I2C2_SD/A/I2C1_SDA/TIMER11_CH0/CMP1_IP1,
43,PB5,gpio,LPTIMER0_IN0/I2C0_SMBA/SPI1_MOS/I/I2S1_SD/SPI0_MOSI/USART0_CK/CMP1_OUT/EVENTOUT/TIMER40_BRKIN/TIMER2_CH1/CMP1_IP2/WKUP4,
44,PB6,gpio,LPTIMER0_ETI0/I2C1_SCL/I2C0_SCL/USART0_TX/SPI0_IO2/EVENTOUT/SPI1_MISO,
45,PB7,gpio,CMP1_IP3/I2C1_SDA/I2C0_SDA/USART0_RX/SPI/0_IO3/EVE NTOUT/SPI1_MOSI/I2S1_SD/LPTIME/R0_IN1/LPUART1_TX/CK_OUT/CMP1_IP4,
46,BOOT0-PD3,boot,USART1_CTS/SPI1_MISO/I2S1_MCK/T/PD3,
47,PB8,gpio,I2C1_SCL/I2C0_SCL/CMP0_OUT/EVE/NTOUT/SPI1_SCK/I2S1_CK/TIMER14_BRKIN/C,
48,PB9,gpio,I2C1_SDA/SPI1_NSS/I2S1_WS/I2C0_S/DA/CMP1_OUT/EVENTOUT/CAN_TX/TIMER11_,
