PadNumber,PinName,PinType,Alternate,Remap
17,PB1,gpio,TIMER2_CH3/TIMER7_MCH2/HPDF_DATAIN1/TIMER0_MCH2/TIMER19_MCH0/CMP3_OUT/HRTIMER_ST4CH1/QSPI_IO0/TRIGSEL_OUT4/HRTIMER_SCOUT/EVENTOUT/ADC2_IN0/ADC0_IN11/CMP0_IP/CLAIN9,
18,PB2,gpio,RTC_OUT1/LPTIMER_OUT/TIMER4_CH0/TIMER19_CH0/I2C2_SMBA/HPDF_CKIN1/HRTIMER_ST5CH0/QSPI_IO1/HRTIMER_SCIN/EVENTOUT/ADC1_IN11/CMP3_IM/CLAIN10,
19,VSSA,ground,,
20,VREFP,power,,
21,VDDA,power,,
22,PB10,gpio,TIMER1_CH2/HPDF_DATAIN0/HPDF_DATAIN7/USART2_TX/QSPI_SCK/TIMER0_BRKIN0/HRTIMER_FLT2/TRIGSEL_OUT2/EVENTOUT/CMP4_IM,
23,VSS,ground,,
24,VDD,power,,
25,PB11,gpio,TIMER1_CH3/HPDF_DATAIN3/HPDF_CKIN7/USART2_RX/QSPI_CSN/HRTIMER_FLT3/EVENTOUT/ADC01_IN13/CMP5_IP,
26,PB12,gpio,TIMER4_ETI/I2C1_SMBA/SPI1_NSS/TIMER0_BRKIN0/USART2_CK/CAN1_RX/HPDF_DATAIN1/HRTIMER_ST2CH0/EVENTOUT/ADC3_IN2/ADC0_IN10/CMP6_IM,
27,PB13,gpio,SPI1_SCK/TIMER0_MCH0/USART2_CTS/CAN1_TX/HPDF_CKIN1/HRTIMER_ST2CH1/EVENTOUT/ADC2_IN4/CMP4_IP,
28,PB14,gpio,TIMER14_CH0/SPI1_MISO/TIMER0_MCH1/USART2_RTS/USART2_DE/CMP3_OUT/HPDF_DATAIN2/HRTIMER_ST3CH0/TRIGSEL_OUT1/EVENTOUT/ADC3_IN3/ADC0_IN4/CMP6_IP,
29,PB15,gpio,RTC_REFIN/TIMER14_CH1/TIMER14_MCH0/CMP2_OUT/TIMER0_MCH2/SPI1_MOSI/HPDF_CKIN2/HRTIMER_ST3CH1/TRIGSEL_OUT5/EVENTOUT/ADC3_IN4/ADC1_IN14/CMP5_IM,
30,PA8,gpio,CK_OUT/I2C2_SCL/I2C1_SDA/TIMER0_CH0/USART0_CK/CMP6_OUT/TIMER3_ETI/CAN2_RX/SPI1_NSS/HRTIMER_ST0CH0/UART4_RX/EVENTOUT/ADC3_IN16/NMI/CLAIN11,
31,PA9,gpio,I2C2_SMBA/I2C1_SCL/TIMER0_CH1,
32,PA10,gpio,ADC3_IN17/CLAIN12/TIMER16_BRKIN0/CLA2OUT/I2C1_SMBA/SPI1_MISO/TIMER0_CH2/USART0_RX/CMP5_OUT/TIMER1_CH3/TIMER7_BRKIN0/HRTIMER_ST1CH0/TRIGSEL_IN12/EVENTOUT/CLAIN13/LVD_IN,
33,PA11,gpio,CLA3OUT/SPI1_MOSI/TIMER0_MCH0/USART0_CTS/CMP0_OUT/CAN0_RX/TIMER3_CH0/TIMER0_CH3/TIMER0_BRKIN2/HRTIMER_ST1CH1/TRIGSEL_IN13/EVENTOUT/CLAIN14,
34,PA12,gpio,TIMER15_CH0/TIMER0_MCH1/USART0_RTS/USART0_DE/CMP1_OUT/CAN0_TX/TIMER3_CH1/TIMER0_ETI/HRTIMER_FLT0/TRIGSEL_IN12/EVENTOUT/CLAIN15,
35,VSS,ground,,
36,VDD,power,,
37,PA13,gpio,,
38,PA14,gpio,,
39,PA15,gpio,,
40,PB3,gpio,,
41,PB4,gpio,,
42,PB5,gpio,HPDF_CKIN0/TIMER15_BRKIN0/TIMER2_CH1/TIMER7_MCH2/I2C0_SMBA/SPI0_MOSI/SPI2_MOSI/USART1_CK/I2C2_SDA/CAN1_RX/TIMER16_CH0/LPTIMER_IN0/CLA2OUT/HRTIMER_EXEV5/UART4_CTS/EVENTOUT/CLAIN3,
43,PB6,gpio,HPDF_DATAIN5/TIMER15_MCH0/TIMER3_CH0/I2C0_SCL/TIMER7_CH0/TIMER7_ETI/USART0_TX/CMP3_OUT/CAN1_TX/TIMER7_BRKIN2/LPTIMER_ETI0/HRTIMER_SCIN/HRTIMER_EXEV3/EVENTOUT/CLAIN4,
44,PB7,gpio,HPDF_CKIN5/TIMER16_MCH0/TIMER3_CH1/I2C3_SDA/I2C0_SDA/TIMER7_BRKIN0/USART0_RX/CMP2_OUT/TIMER2_CH3/LPTIMER_IN1/HRTIMER_EXEV2/CLAIN5,
45,PB8/BOOT0,gpio,,
46,PB9,gpio,TIMER16_CH0/TIMER3_CH3/HPDF_DATAIN7/I2C0_SDA/IFRP_OUT/USART2_TX/CMP1_OUT/CAN0_TX/TIMER7_CH2/TIMER0_MCH2/HRTIMER_EXEV4/EVENTOUT/CLAIN7,
47,VSS,ground,,
48,VDD,power,,
