PadNumber,PinName,PinType,Alternate,Remap
78,PE15,gpio,EXMC_D12,TIMER0_BRKIN/TLI_R7
79,PB10,gpio,I2C1_SCL/USART2_TX/ETH_MII_RX_ER,TIMER1_CH2/TLI_G4/SPI1_SCK/I2S1_CK
80,PB11,gpio,I2C1_SDA/USART2_RX/ETH_MII_TX_EN/ETH_RMII_TX_EN,TIMER1_CH3/TLI_G5
81,VSS_1,ground,,
82,VDD_1,power,,
83,PH6,gpio,EXMC_SDNE1,I2C1_SMBA/TIMER11_CH0/ETH_MII_RXD2/DCI_D8
84,PH7,gpio,EXMC_SDCKE1,I2C2_SCL/ETH_MII_RXD3/DCI_D9
85,PH8,gpio,EXMC_D16,TLI_R2/I2C2_SDA/DCI_HSYNC
86,PH9,gpio,EXMC_D17,TLI_R3/I2C2_SMBA/TIMER11_CH1/DCI_D0
87,PH10,gpio,EXMC_D18,TLI_R4/TIMER4_CH0/DCI_D1
88,PH11,gpio,,
89,PH12,gpio,EXMC_D19/EXMC_D20,TLI_R5/TIMER4_CH1/DCI_D2/TLI_R6/TIMER4_CH2/DCI_D3
90,VSS,ground,,
91,VDD,power,,
92,PB12,gpio,SPI1_NSS/I2C1_SMBA/USART2_CK/TIMER0_BRKIN/I2S1_WS/CAN1_RX/ETH_MII_TXD0/ETH_RMII_TXD0,
93,PB13,gpio,SPI1_SCK/USART2_CTS/TIMER0_CH0_ON/I2S1_CK,
94,PB14,gpio,SPI1_MISO/USART2_RTS/TIMER0_CH1_ON/TIMER11_CH0,
95,PB15,gpio,SPI1_MOSI/TIMER0_CH2_ON/I2S1_SD/TIMER11_CH1,
96,PD8,gpio,EXMC_D13,USART2_TX/ETH_MII_RX_DV/ETH_RMII_CRS_DV
97,PD9,gpio,EXMC_D14,USART2_RX/ETH_MII_RXD0/ETH_RMII_RXD0
98,PD10,gpio,EXMC_D15,USART2_CK/ETH_MII_RXD1/ETH_RMII_RXD1/TLI_B3
99,PD11,gpio,EXMC_A16/EXMC_CLE,USART2_CTS/ETH_MII_RXD2
100,PD12,gpio,EXMC_A17/EXMC_ALE,TIMER3_CH0/USART2_RTS
101,PD13,gpio,EXMC_A18,TIMER3_CH1
102,VSS_8,ground,,
103,VDD_8,power,,
104,PD14,gpio,EXMC_D0,TIMER3_CH2
105,PD15,gpio,EXMC_D1,
106,PG2,gpio,EXMC_A12,TIMER3_CH3
107,PG3,gpio,EXMC_A13,
108,PG4,gpio,EXMC_A14/EXMC_BA0,
109,PG5,gpio,EXMC_A15/EXMC_BA1,
110,PG6,gpio,EXMC_INT1,DCI_D12/TLI_R7
111,PG7,gpio,EXMC_INT2/DCI_D13,USART5_CK/TLI_ PIXCLK
112,PG8,gpio,EXMC_SDCLK/USART5_RTS,ETH_PPS_OUT
113,VSS_9,ground,,
114,VDD_9,power,,
115,PC6,gpio,I2S1_MCK/TIMER7_CH0/SDIO_D6/USART5_TX,TIMER2_CH0/DCI_D0/TLI_HSYNC
116,PC7,gpio,I2S2_MCK/TIMER7_CH1/SDIO_D7/USART5_RX,TIMER2_CH1/DCI_D1/TLI_G6
117,PC8,gpio,TIMER7_CH2/SDIO_D0/DCI_D2/USART5_CK,TIMER2_CH2
118,PC9,gpio,TIMER7_CH3/SDIO_D1/DCI_D3/CK_OUT1,TIMER2_CH3/I2C2_SDA
119,PA8,gpio,USART0_CK/TIMER0_CH0/CK_OUT0/VCORE/USBFS_SOF,TLI_R6/I2C2_SCL
120,PA9,gpio,USART0_TX/TIMER0_CH1/USBFS_VBUS/DCI_D0,I2C2_SMBAI
121,PA10,gpio,USART0_RX/TIMER0_CH2/USBFS_ID/DCI_D1,
122,PA11,gpio,USART0_CTS/CAN0_RX/USBFS_DM/TIMER0_CH3,TLI_R4
123,PA12,gpio,USART0_RTS/USBFS_DP/CAN0_TX/TIMER0_ETI,TLI_R5
124,PA13,gpio,,
125,NC,nc,,
126,VSS_2,ground,,
127,VDD_2,power,,
128,PH13,gpio,EXMC_D21,TLI_G2/TIMER7_CH0_ON/CAN0_TX
129,PH14,gpio,EXMC_D22,TLI_G3/TIMER7_CH1_ON/DCI_D4
130,PH15,gpio,EXMC_D23,TLI_G4/TIMER7_CH2_ON/DCI_D11
131,PI0,gpio,EXMC_D24,TLI_G5/TIMER4_CH3/SPI1_NSS/I2S1_WS/DCI_D13
132,PI1,gpio,EXMC_D25,TLI_G6/SPI1_SCK/I2S1_CK/DCI_D8
133,PI2,gpio,EXMC_D26,TLI_G7/TIMER7_CH3/SPI1_MISO/DCI_D9
134,PI3,gpio,EXMC_D27,TIMER7_ETI/SPI1_MOSI/I2S1_SD/TLI_R1/DCI_D10
135,VSS,ground,,
136,VDD,power,,
137,PA14,gpio,,
138,PA15,gpio,,
139,PC10,gpio,UART3_TX/SDIO_D2/DCI_D8,USART2_TX/SPI2_SCK/I2S2_CK/TLI_R2
140,PC11,gpio,UART3_RX/SDIO_D3/DCI_D4,USART2_RX/SPI2_MISO
141,PC12,gpio,UART4_TX/SDIO_CK/DCI_D9,
142,PD0,gpio,EXMC_D2,USART2_CK/SPI2_MOSI/I2S2_SD/CAN0_RX/OSCIN
143,PD1,gpio,EXMC_D3,CAN0_TX/OSCOUT
144,PD2,gpio,TIMER2_ETI/UART4_RX/SDIO_CMD/DCI_D11,
145,PD3,gpio,EXMC_CLK,USART1_CTS/DCI_D5/TLI_G7/SPI1_SCK/I2S1_CK
146,PD4,gpio,EXMC_NOE,USART1_RTS
147,PD5,gpio,EXMC_NWE,USART1_TX
148,VSS_10,ground,,
149,VDD_10,power,,
150,PD6,gpio,EXMC_NWAIT,USART1_RX/DCI_D10/TLI_B2/SPI2_MOSI/I2S2_SD
151,PD7,gpio,EXMC_NE0/EXMC_NCE1,USART1_CK
152,PG9,gpio,EXMC_NE1/EXMC_NCE2,DCI_VSYNC/USART5_RX
153,PG10,gpio,EXMC_NCE3_0/EXMC_NE2,DCI_D2/TLI_G3/TLI_B2
154,PG11,gpio,EXMC_NCE3_1,DCI_D3/TLI_B3/ETH_MII_TX_EN/ETH_RMII_TX_EN
155,PG12,gpio,EXMC_NE3,USART5_RTS/TLI_B4/TLI_B1
156,PG13,gpio,EXMC_A24,USART5_CTS/ETH_MII_TXD0/ETH_RMII_TXD0
157,PG14,gpio,,
158,VSS_11,ground,,
159,VDD_11,power,,
160,PG15,gpio,EXMC_SDNCAS/USART5_CTS,DCI_D13
161,PB3,gpio,,
162,PB4,gpio,,
163,PB5,gpio,I2C0_SMBA/SPI2_MOSI/I2S2_SD/ETH_PPS_OUT/DCI_D10,TIMER2_CH1/SPI0_MOSI/CAN1_RX/EXMC_SDCKE1
164,PB6,gpio,I2C0_SCL/TIMER3_CH0/DCI_D5,USART0_TX/CAN1_TX/EXMC_SDNE1/SPI0_IO3
165,PB7,gpio,I2C0_SDA/TIMER3_CH1/EXMC_NL/EXMC_NADV/DCI_VSYNC,USART0_RX/SPI0_IO4
166,BOOT0,boot,,
167,PB8,gpio,TIMER3_CH2/TIMER9_CH0/ETH_MII_TXD3/SDIO_D4/DCI_D6,I2C0_SCL/CAN0_RX/TLI_B6
168,PB9,gpio,TIMER3_CH3/TIMER10_CH0/SDIO_D5/DCI_D7,I2C0_SDA/CAN0_TX/TLI_B7/SPI1_NSS/I2S1_WS
169,PE0,gpio,TIMER3_ETI/EXMC_NBL0/UART7_RX,DCI_D2
170,PE1,gpio,EXMC_NBL1/UART7_TX,DCI_D3
171,VSS_3,ground,,
172,VDD_3,power,,
173,PI4,gpio,,
174,PI5,gpio,EXMC_NBL2/EXMC_NBL3,TLI_B4/TIMER7_BRKIN/DCI_D5/TLI_B5/TIMER7_CH0/DCI_VSYNC
175,PI6,gpio,EXMC_D28,TLI_B6/TIMER7_CH1/DCI_D6
176,PI7,gpio,EXMC_D29,TLI_B7/TIMER7_CH2/DCI_D7
