PadNumber,PinName,PinType,Alternate,Remap
62,PD15,gpio,TIMER3_CH3/EXMC_D1/CTC_SYNC/EVENTOUT,
63,PC6,gpio,TIMER2_CH0/I2S1_MCK/TIMER7_CH0/EXMC_D1/EVENTOUT,
64,PC7,gpio,TIMER2_CH1/I2S2_MCK/TIMER7_CH3_ON/TIMER7_CH1/EVENTOUT,
65,PC8,gpio,TIMER2_CH2/TIMER7_CH2/EVENTOUT,
66,PC9,gpio,TIMER2_CH3/TIMER7_CH3/EXMC_NL/EXMC_NADV/EVENTOUT,
67,PA8,gpio,USART0_CK/TIMER0_CH0/USBFS_SOF/CK_OUT/TIMER7_CH0BRKIN/CTC_SYNC/TRGSEL_OUT4/EVENTOUT,
68,PA9,gpio,USART0_TX/TIMER0_CH1/TIMER7_CH1BRKIN/TRGSEL_OUT5/EVENTOUT,
69,PA10,gpio,USART0_RX/TIMER0_CH2/TIMER0_CH3_ON/TIMER15_BRKIN/TIMER15_CH1/TIMER7_CH2BRKIN/EVENTOUT,
70,PA11,gpio,USART0_CTS/CAN0_RX/TIMER0_CH3/TIMER7_CH0/TIMER15_CH0/TRGSEL_IN0/EVENTOUT/USBFS_DM,
71,PA12,gpio,USART0_RTS/CAN0_TX/TIMER0_ETI/TIMER7_CH1/TIMER15_MCH0/EVENTOUT/USBFS_DP,
72,PA13,gpio,EVENTOUT,
73,NC,nc,,
74,VSS,ground,,
75,VDD,power,,
76,PA14,gpio,,
77,PA15,gpio,,
78,PC10,gpio,TIMER1_CH0/TIMER1_ETI/SPI0_NSS/SPI2_NSS/I2S2_WS/TIMER15_BRKIN/TIMER16_BRKIN/EVENTOUT/USART2_TX/UART3_TX/SPI2_SCK/I2S2_CK/TIMER7_CH0BRKIN/TIMER0_CH0BRKIN,
79,PC11,gpio,USART2_RX/UART3_RX/SPI2_MISO/TIMER7_CH2BRKIN/TIMER16_CH1/TRGSEL_IN2/EXMC_D2/EVENTOUT,
80,PC12,gpio,USART2_CK/UART4_TX/SPI2_MOSI/I2S2_SD/TIMER16_CH0/EXMC_D3/EVENTOUT,
81,PD0,gpio,CAN0_RX/EXMC_D2/EVENTOUT,
82,PD1,gpio,CAN0_TX/EXMC_D3/EVENTOUT,
83,PD2,gpio,TIMER2_ETI/UART4_RX/TIMER16_MCH0/EXMC_NWE/EVENTOUT,
84,PD3,gpio,USART1_CTS/EXMC_CLK/EVENTOUT,
85,PD4,gpio,USART1_RTS/EXMC_NOE/EVENTOUT,
86,PD5,gpio,USART1_TX/EXMC_NWE/EVENTOUT,
87,PD6,gpio,USART1_RX/EXMC_NWAIT/EVENTOUT,
88,PD7,gpio,USART1_CK/EXMC_NE0/EXMC_NCE1/EVENTOUT,
89,PB3,gpio,,
90,PB4,gpio,,
91,PB5,gpio,TIMER2_CH1/SPI0_MOSI/I2C0_SMBA/CAN1_RX/TIMER7_CH0BRKIN/SPI2_MOSI/I2S2_SD/TIMER0_CH0BRKIN/EVENTOUT,
92,PB6,gpio,USART0_TX/I2C0_SCL/TIMER3_CH0/CAN1_TX/TIMER7_CH1BRKIN/SPI0_IO2,
93,PB7,gpio,USART0_RX/I2C0_SDA/TIMER3_CH1/EXMC_NL/EXMC_NADV/TIMER7_CH2BRKIN/SPI0_IO3/TRGSEL_OUT7/TIMER0_CH2BRKIN/EVENTOUT,
94,BOOT0,boot,,
95,PB8,gpio,TIMER3_CH2/I2C0_SCL/CAN0_RX/TIMER15_CH0/EVENTOUT,
96,PB9,gpio,I2C0_SDA/CAN0_TX/TIMER3_CH3/TIMER16_CH0/EVENTOUT,
97,PE0,gpio,TIMER3_ETI/EXMC_NBL0/TRGSEL_IN7/EVENTOUT,
98,PE1,gpio,EXMC_NBL1/EVENTOUT,
99,VSS,ground,,
100,VDD,power,,
