PadNumber,PinName,PinType,Alternate,Remap
27,PB1,gpio,TIMER0_CH2_ON/TIMER2_CH3/TIMER7_CH2_ON/CMP0_OUT/EVENTOUT/ADC01_IN9,
28,PB2/BOOT1,gpio,,
29,PB10,gpio,TIMER1_CH2/USART2_TX/I2C1_SCL/TIMER0_CH0BRKIN/EVENTOUT/ADC2_IN15/ADC1_IN16,
30,PB11,gpio,TIMER1_CH3/USART2_RX/I2C1_SDA/TIMER0_CH1BRKIN/TRGSEL_IN1/EVENTOUT/ADC2_IN16/ADC1_IN17,
31,VSS,ground,,
32,VDD,power,,
33,PB12,gpio,USART2_CK/SPI1_NSS/I2S1_WS/I2C1_SMBA/CAN1_RX/TIMER0_BRKIN/TIMER16_CH0/EXMC_D13/EVENTOUT,
34,PB13,gpio,USART2_CTS/SPI1_SCK/I2S1_CK/TIMER0_CH0_ON/CAN1_TX/TIMER16_CH1/EVENTOUT,
35,PB14,gpio,USART2_RTS/SPI1_MISO/TIMER0_CH1_ON/TIMER15_CH0/EXMC_D0/EVENTOUT,
36,PB15,gpio,SPI1_MOSI/I2S1_SD/TIMER0_CH2_ON/TIMER15_CH1/EVENTOUT,
37,PC6,gpio,TIMER2_CH0/I2S1_MCK/TIMER7_CH0/EXMC_D1/EVENTOUT,
38,PC7,gpio,TIMER2_CH1/I2S2_MCK/TIMER7_CH3_ON/TIMER7_CH1/EVENTOUT,
39,PC8,gpio,TIMER2_CH2/TIMER7_CH2/EVENTOUT,
40,PC9,gpio,TIMER2_CH3/TIMER7_CH3/EXMC_NL/EXMC_NADV/EVENTOUT,
41,PA8,gpio,USART0_CK/TIMER0_CH0/USBFS_SOF/CK_OUT/TIMER7_CH0BRKIN/CTC_SYNC,
42,PA9,gpio,USART0_TX/TIMER0_CH1/TIMER7_CH1BRKIN/TRGSEL_OUT5/EVENTOUT,
43,PA10,gpio,USART0_RX/TIMER0_CH2/TIMER0_CH3_ON/TIMER15_BRKIN/TIMER15_CH1/TIMER7_CH2BRKIN/EVENTOUT,
44,PA11,gpio,USART0_CTS/CAN0_RX/TIMER0_CH3/TIMER7_CH0/TIMER15_CH0/TRGSEL_IN0/EVENTOUT/USBFS_DM,
45,PA12,gpio,USART0_RTS/CAN0_TX/TIMER0_ETI/TIMER7_CH1/TIMER15_MCH0/EVENTOUT/USBFS_DP,
46,PA13,gpio,,
47,VSS,ground,,
48,VDD,power,,
49,PA14,gpio,,
50,PA15,gpio,,
51,PC10,gpio,USART2_TX/UART3_TX/SPI2_SCK/I2S2_CK/TIMER7_CH0BRKIN/TIMER0_CH0BRKIN/EVENTOUT,
52,PC11,gpio,USART2_RX/UART3_RX/SPI2_MISO/TIMER7_CH2BRKIN/TIMER16_CH1/TRGSEL_IN2/EXMC_D2/EVENTOUT,
53,PC12,gpio,USART2_CK/UART4_TX/SPI2_MOSI/I2S2_SD/TIMER16_CH0/EXMC_D3/EVENTOUT,
54,PD2,gpio,TIMER2_ETI/UART4_RX/TIMER16_MCH0/EXMC_NWE/EVENTOUT,
55,PB3,gpio,,
56,PB4,gpio,,
57,PB5,gpio,TIMER2_CH0/SPI0_MISO/SPI2_MISO/TIMER7_CH2/TRGSEL_OUT6/EVENTOUT/TIMER2_CH1/SPI0_MOSI/I2C0_SMBA/CAN1_RX/TIMER7_CH0BRKIN/SPI2_MOSI/I2S2_SD/TIMER0_CH0BRKIN,
58,PB6,gpio,USART0_TX/I2C0_SCL/TIMER3_CH0/CAN1_TX/TIMER7_CH1BRKIN/SPI0_IO2/TIMER0_CH1BRKIN/EVENTOUT,
59,PB7,gpio,USART0_RX/I2C0_SDA/TIMER3_CH1/EXMC_NL/EXMC_NADV/TIMER7_CH2BRKIN/SPI0_IO3/TRGSEL_OUT7/TIMER0_CH2BRKIN/EVENTOUT,
60,BOOT0,boot,,
61,PB8,gpio,TIMER3_CH2/I2C0_SCL/CAN0_RX/TIMER15_CH0/EVENTOUT,
62,PB9,gpio,I2C0_SDA/CAN0_TX/TIMER3_CH3/TIMER16_CH0/EVENTOUT,
63,VSS,ground,,
64,VDD,power,,
